[13:37:06] [ServerMain/INFO]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[13:37:06] [ServerMain/INFO]: Loaded 1290 recipes
[13:37:06] [ServerMain/INFO]: Loaded 1399 advancements
[13:37:07] [Server thread/INFO]: Starting minecraft server version 1.21.1
[13:37:07] [Server thread/INFO]: Loading properties
[13:37:07] [Server thread/INFO]: Default game type: SURVIVAL
[13:37:07] [Server thread/INFO]: Generating keypair
[13:37:07] [Server thread/INFO]: Starting Minecraft server on *:25565
[13:37:07] [Server thread/INFO]: Using epoll channel type
[13:37:07] [Server thread/WARN]: **** SERVER IS RUNNING IN OFFLINE/INSECURE MODE!
[13:37:07] [Server thread/WARN]: The server will make no attempt to authenticate usernames. Beware.
[13:37:07] [Server thread/WARN]: While this makes the game possible to play without internet access, it also opens up the ability for hackers to connect with any username they choose.
[13:37:07] [IO-Worker-1/ERROR]: Chunk [5, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [5, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [5, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [5, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [5, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [5, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [5, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [5, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [5, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [5, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [5, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [5, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [6, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [6, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [6, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [6, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [6, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [6, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [6, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [6, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [6, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [6, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [6, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [6, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [6, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [6, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [7, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [7, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [7, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [7, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [7, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [7, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [7, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [7, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [7, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [7, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [7, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [7, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [7, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [7, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [8, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [8, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [8, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [8, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [8, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [8, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [8, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [8, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [8, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [8, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [8, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [8, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [8, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [8, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [9, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [9, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [9, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [9, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [9, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [9, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [9, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [9, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [9, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [9, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [9, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [9, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [9, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [9, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [10, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [10, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [10, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [10, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [10, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [10, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [10, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [10, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [10, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [10, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [10, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [10, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [10, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [10, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [11, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [11, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [11, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [11, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [11, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [11, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [11, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [11, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [11, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [11, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [11, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [11, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [11, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [11, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [12, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [12, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [12, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [12, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [12, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [12, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [12, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [12, -34] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [12, -33] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [12, -32] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [12, -31] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [12, -30] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [12, -29] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [12, -28] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [12, -27] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [12, -26] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [12, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [12, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [12, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [12, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [12, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [12, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [12, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [13, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [13, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [13, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [13, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [13, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [13, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [13, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [13, -34] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [13, -33] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [13, -32] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [13, -31] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [13, -30] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [13, -29] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [13, -28] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [13, -27] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [13, -26] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [13, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [13, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [13, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [13, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [13, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [13, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [13, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [14, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [14, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [14, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [14, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [14, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [14, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [14, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [14, -34] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [14, -33] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [14, -32] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [14, -31] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [14, -30] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [14, -29] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [14, -28] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [14, -27] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [14, -26] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [14, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [14, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [14, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [14, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [14, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [14, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [14, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [15, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [15, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [15, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [15, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [15, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [15, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [15, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [15, -34] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [15, -33] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [15, -32] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [15, -31] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [15, -30] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [15, -29] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [15, -28] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [15, -27] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [15, -26] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [15, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [15, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [15, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [15, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [15, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [15, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [15, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [16, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [16, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [16, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [16, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [16, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [16, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [16, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [16, -34] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [16, -33] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [16, -32] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [16, -31] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [16, -30] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [16, -29] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [16, -28] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [16, -27] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [16, -26] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [16, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [16, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [16, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [16, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [16, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [16, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [16, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [17, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [17, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [17, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [17, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [17, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [17, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [17, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [17, -34] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [17, -33] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [17, -32] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [17, -31] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [17, -30] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [17, -29] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [17, -28] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [17, -27] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [17, -26] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [17, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [17, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [17, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [17, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [17, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [17, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [17, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [18, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [18, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [18, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [18, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [18, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [18, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [18, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [18, -34] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [18, -33] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [18, -32] has invalid chunk stream version 42
[13:37:07] [IO-Worker-3/ERROR]: Chunk [18, -31] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [18, -30] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [18, -29] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [18, -28] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [18, -27] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [18, -26] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [18, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [18, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [18, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [18, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [18, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [18, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [18, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [-5, -41] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [-5, -40] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [-5, -39] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [-5, -38] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [-5, -37] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [-5, -36] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [-5, -35] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [-5, -34] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [-5, -33] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [-5, -32] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [-5, -31] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [-5, -30] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [-5, -29] has invalid chunk stream version 42
[13:37:07] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[13:37:07] [IO-Worker-1/ERROR]: Chunk [-5, -28] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [-5, -27] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [-5, -26] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [-5, -25] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [-5, -24] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [-5, -23] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [-5, -22] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [-5, -21] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [-5, -20] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [-5, -19] has invalid chunk stream version 42
[13:37:07] [IO-Worker-2/ERROR]: Chunk [-3, -42] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [-2, -42] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [-1, -42] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [0, -42] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [1, -42] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [2, -42] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [3, -42] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [4, -42] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [5, -42] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [6, -42] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [7, -42] has invalid chunk stream version 42
[13:37:07] [IO-Worker-1/ERROR]: Chunk [8, -42] has invalid chunk stream version 42
[13:37:07] [IO-Worker-4/ERROR]: Chunk [9, -42] has invalid chunk stream version 42
